,clusterNo.,x,y
635,2.0,114.04698252750859,22.51561356257291
636,1.0,114.0468208720471,22.523347005497918
637,1.0,114.04673809964706,22.52777121180191
638,1.0,114.0467353127513,22.527912891961975
639,1.0,114.04673530500135,22.52803181099317
640,1.0,114.04673529600036,22.528170549411684
641,1.0,114.04687892135931,22.521567399178227
642,1.0,114.04672990775367,22.52865118823994
643,1.0,114.04687669430197,22.52199881745838
644,1.0,114.04684271049533,22.52389414307325
645,1.0,114.04688915311236,22.521813236550088
646,2.0,114.04700064663189,22.517611379213147
647,1.0,114.04691963719519,22.521659208394446
648,2.0,114.04703103822136,22.516544183656983
649,1.0,114.04694075120416,22.5213899527709
650,1.0,114.04691777133334,22.52289140290099
651,1.0,114.04697150095879,22.520430206352284
652,1.0,114.04689019779606,22.524397658375218
653,1.0,114.04692733171716,22.522968297902842
654,1.0,114.04694347945762,22.52315432471458
655,1.0,114.04698214300947,22.52151538274177
656,2.0,114.04706232740719,22.517956832744716
657,1.0,114.04692516568872,22.524712341522367
658,1.0,114.0469383727424,22.52415884497141
659,1.0,114.04698747350075,22.521921699725873
660,1.0,114.04699575570595,22.52176178631161
661,2.0,114.04712712770694,22.516178199051964
662,1.0,114.04697666900138,22.52332403611126
663,1.0,114.04696590970659,22.524022731117164
664,1.0,114.04703524178818,22.52162744270396
665,1.0,114.04699266927399,22.52440422117179
666,1.0,114.04705260539757,22.52256253204468
667,1.0,114.0470054584035,22.524995887620666
668,1.0,114.04703020017013,22.52389872541761
669,1.0,114.04703799583483,22.52422212882849
670,1.0,114.04707304600285,22.524042338718917
671,1.0,114.04706639684115,22.525150348604
672,2.0,114.0471887694761,22.51943591665788
673,1.0,114.04695477274916,22.530533595148693
674,1.0,114.04716620086931,22.520771888551202
675,1.0,114.04711234554996,22.523799460106527
676,2.0,114.04727512120824,22.517069969113102
677,2.0,114.04729455799726,22.51648094693133
678,1.0,114.04713195027956,22.524374214410667
679,1.0,114.04715642606126,22.523265098665664
680,1.0,114.04712280933403,22.525309153469074
681,1.0,114.04720513650688,22.522358391027083
682,1.0,114.04722857249978,22.521326595551137
683,1.0,114.04704586751431,22.5301160413381
684,1.0,114.0472285549996,22.521599133002077
685,1.0,114.04718440224178,22.524212765244656
686,1.0,114.04719025548494,22.52393998081695
687,1.0,114.04722703863358,22.522951573011245
688,1.0,114.04720841488825,22.5240933832561
689,1.0,114.04708317575583,22.53038532786135
690,1.0,114.04708225635747,22.530694389742145
691,1.0,114.04710225172118,22.52976491169917
692,1.0,114.04724060577925,22.52342087867806
693,1.0,114.04713134146215,22.529415257105377
694,2.0,114.04734369769321,22.519813434646977
695,1.0,114.04727822533391,22.52367896790179
696,1.0,114.04731484304443,22.523236339041745
697,2.0,114.04748473658282,22.515478566805083
698,1.0,114.04737352456209,22.52146334108496
699,1.0,114.04721726074881,22.530533074506167
700,1.0,114.0472773129769,22.528004413198463
701,1.0,114.04733910250702,22.526160198880127
702,2.0,114.04746164679769,22.520404230860496
703,2.0,114.04756045650511,22.51640919923007
704,2.0,114.04758427988106,22.515770948953392
705,1.0,114.04732317322063,22.52876320264658
706,1.0,114.04733181662723,22.52846914395728
707,2.0,114.0476360452344,22.516063219557587
708,1.0,114.04748546675712,22.525012722629466
709,1.0,114.04749616024904,22.52532982591011
710,1.0,114.04745108929416,22.527836223147297
711,1.0,114.04760489321208,22.52146749379079
712,1.0,114.04743692874689,22.53001733616996
713,1.0,114.04743425018609,22.53022648742375
714,1.0,114.0474655572801,22.52908575774462
715,2.0,114.04771774827623,22.517382977008367
716,2.0,114.04773531089081,22.516648960539555
717,1.0,114.04758179627596,22.526593198530094
718,1.0,114.0475754207092,22.526897967070713
719,1.0,114.04750829367929,22.53035552760862
720,2.0,114.04781658069744,22.516944825882042
721,2.0,114.04783819594314,22.516360899498554
722,1.0,114.04773188933142,22.522150242054998
723,2.0,114.04784479657225,22.517941793186253
724,1.0,114.04767594021244,22.527264732348012
725,2.0,114.04783398995959,22.520136143899705
726,1.0,114.04782561742627,22.521466410432954
727,1.0,114.04781819160334,22.52365599886276
728,1.0,114.04786378117672,22.522739415164043
729,1.0,114.04775907471846,22.52800754484022
730,1.0,114.04770314387642,22.53071205501477
731,2.0,114.04796520322255,22.51933391523646
732,1.0,114.04784668931595,22.525167440200388
733,1.0,114.04784756462519,22.52531163637181
734,1.0,114.04785510170346,22.525007043017823
735,2.0,114.04797211731285,22.519619323456745
736,2.0,114.04807445211434,22.515723325679332
737,1.0,114.04796727459679,22.52133253407888
738,1.0,114.04796246324976,22.52160760191263
739,1.0,114.04785498072678,22.52686022628345
740,1.0,114.04782364758273,22.529421506178725
741,1.0,114.0478387822528,22.528817464502254
742,2.0,114.04815994457387,22.515340762019793
743,2.0,114.04815646505197,22.515956512141273
744,1.0,114.04799569032616,22.52386524417044
745,2.0,114.04814306734133,22.51779827686878
746,1.0,114.04797334637654,22.52618555610927
747,1.0,114.04807495399936,22.521736218503186
748,1.0,114.04807207997789,22.52238597110693
749,1.0,114.04792135479907,22.53004492560973
750,1.0,114.04791603226275,22.530356330136147
751,1.0,114.0479325646346,22.52972379956033
752,1.0,114.04813862082021,22.52152448615428
753,2.0,114.04825077167663,22.516317752282276
754,2.0,114.04824106905356,22.51755965209269
755,1.0,114.04815735850882,22.521512711094086
756,1.0,114.04812836498441,22.524223606656204
757,1.0,114.04811760824074,22.52485787881346
758,1.0,114.04819756434321,22.522068822987272
759,1.0,114.04820698514645,22.52185462880804
760,1.0,114.04819897806932,22.522275303434913
761,2.0,114.04831758572925,22.517870176250113
762,2.0,114.0483791853024,22.51570847287505
763,1.0,114.04810931186235,22.528668463138427
764,1.0,114.04811201046029,22.528574142545455
765,1.0,114.04824095898122,22.522756666015702
766,1.0,114.048111989481,22.528891256543766
767,1.0,114.0481146625836,22.52877712084983
768,2.0,114.04837081371704,22.516846633878373
769,1.0,114.04819120311889,22.525335963416094
770,1.0,114.04824094100115,22.523034155265663
771,1.0,114.04820331199977,22.52501131940106
772,1.0,114.04828062970506,22.521404325157242
773,1.0,114.04833745349967,22.52173570900151
774,1.0,114.04832669724067,22.522384861104715
775,1.0,114.04829439770228,22.524798074697422
776,2.0,114.04844905506559,22.51753652871626
777,2.0,114.04852997225652,22.516482350053966
778,2.0,114.04852678551877,22.517852311527022
779,0.0,114.04828868627102,22.530248550369407
780,2.0,114.04864050003506,22.515496651503668
781,2.0,114.0486168490977,22.516794602000303
782,1.0,114.04837987599682,22.52842497381812
783,1.0,114.04837477147461,22.528769371859678
784,0.0,114.04834221673094,22.530887621621392
785,0.0,114.04835295148087,22.530570491543653
786,1.0,114.0484173660003,22.528588413898547
787,0.0,114.04843865724575,22.53070410578072
788,2.0,114.04875547800476,22.519237448490998
789,2.0,114.04876646311551,22.518843462728256
790,2.0,114.04876122684665,22.519457836133324
791,2.0,114.04882164366778,22.517846522922127
792,1.0,114.04865579029554,22.52617724110099
793,2.0,114.04878755475042,22.520268088839696
794,2.0,114.04878482882823,22.520487716890766
795,1.0,114.04866322995666,22.52632594054465
796,2.0,114.0488711628914,22.517180961364602
797,1.0,114.04865653884437,22.528242146533415
798,2.0,114.04892922760547,22.516620185523223
799,2.0,114.04898322978657,22.515408778562843
800,1.0,114.04886784665648,22.52156029753291
801,1.0,114.04875753144862,22.527040691624986
802,1.0,114.04880868350699,22.52488627417748
803,2.0,114.04896431687447,22.517734081027903
804,2.0,114.04895099780045,22.518903257451182
805,1.0,114.0487792722439,22.527762359978002
806,2.0,114.04894568710007,22.520042904946116
807,1.0,114.04880948726249,22.526653861138016
808,1.0,114.04892443701249,22.521979823005232
809,2.0,114.04896586773218,22.52096840751686
810,0.0,114.04879338620901,22.530221426891583
811,1.0,114.04887823448773,22.526323105380282
812,1.0,114.04888636248708,22.52615852291729
813,1.0,114.048886595083,22.52623702968149
814,1.0,114.04900347340134,22.52272295744071
815,0.0,114.0488886619612,22.530757744589355
816,2.0,114.04922289168155,22.5154072815375
817,0.0,114.04894000155015,22.529170248694307
818,0.0,114.04893050088079,22.529784873422322
819,1.0,114.04898423733167,22.527403541117586
820,2.0,114.04925823344487,22.51572857343095
821,1.0,114.04909068163789,22.52486736755443
822,1.0,114.04911412350432,22.52376583724647
823,0.0,114.04903795605316,22.528812166036943
824,2.0,114.04920535999824,22.521258341558806
825,1.0,114.04910324150013,22.526322675349583
826,1.0,114.04911932300377,22.526169038971183
827,2.0,114.04933953514694,22.51617585580135
828,1.0,114.04925369029004,22.521536252977157
829,2.0,114.04936286043504,22.516578363475215
830,2.0,114.04940183153163,22.515314478209888
831,2.0,114.04941319391878,22.515451557395064
832,2.0,114.04933575724287,22.519172248420457
833,1.0,114.04929246336256,22.522019379220698
834,2.0,114.049408927279,22.517121391322533
835,2.0,114.0493899721726,22.518713332569433
836,2.0,114.0494794551378,22.515401467105942
837,2.0,114.04944072048097,22.51770328562951
838,2.0,114.04950676699842,22.515722207438458
839,0.0,114.04926195057033,22.528356348140587
840,2.0,114.04942272128929,22.520905106350053
841,1.0,114.04929870868081,22.526773991982918
842,1.0,114.04932041895057,22.526292895401873
843,1.0,114.04929536104746,22.52787182551134
844,2.0,114.04949482399918,22.518715729603862
845,0.0,114.04929605635853,22.528075074593254
846,2.0,114.04959558998289,22.516177630831955
847,0.0,114.04931245812394,22.529709020716304
848,0.0,114.04932453234638,22.529485113677275
849,0.0,114.04934167045151,22.529256627612973
850,2.0,114.0495321495013,22.521431154792143
851,2.0,114.049637314163,22.516562128891987
852,1.0,114.04941925725109,22.527377489037782
853,2.0,114.04957394159376,22.520981258409947
854,0.0,114.04938043011894,22.53060874716969
855,1.0,114.04948103854657,22.52626983793337
856,1.0,114.04947287025855,22.526777833136176
857,0.0,114.0494029829996,22.530487550506066
858,0.0,114.04946024100614,22.528759840834173
859,1.0,114.04949961850619,22.52737733677102
860,1.0,114.04965195246656,22.52197230321991
861,1.0,114.04963921721452,22.522684618740705
862,2.0,114.04977715056852,22.517085651190296
863,0.0,114.04951013033326,22.530493954102134
864,0.0,114.04951112558759,22.53057362616438
865,2.0,114.04981420401481,22.51767279450967
866,2.0,114.04987843496345,22.519207671539505
867,2.0,114.04994331835788,22.516201756802094
868,1.0,114.04986427143213,22.522079664046423
869,2.0,114.0500171920243,22.516099899286512
870,0.0,114.04978872675125,22.530359647726502
871,2.0,114.05009136700401,22.51654633426318
872,1.0,114.04993214053312,22.52410473997468
873,1.0,114.04992720387902,22.524347053093702
874,2.0,114.05001600357593,22.520924322819358
875,0.0,114.049876818565,22.528618758949026
876,0.0,114.04989462582267,22.528026456094143
877,0.0,114.04990393448082,22.527863514861984
878,2.0,114.05010417026703,22.51871708507377
879,0.0,114.04999791576202,22.526588557065928
880,1.0,114.05000866168889,22.52611285524004
881,1.0,114.05000864645098,22.526350696208763
882,0.0,114.04994806144472,22.52975114904883
883,0.0,114.04999733519301,22.52747201493407
884,2.0,114.0501429124886,22.5212912613058
885,1.0,114.05006953759738,22.52551064770296
886,0.0,114.05008913433865,22.527208204467442
887,0.0,114.0500971974422,22.52690261243026
888,2.0,114.05030437076324,22.520959395119814
889,2.0,114.05043160737117,22.51994034724579
890,2.0,114.05043348883386,22.520123787726007
891,1.0,114.05040537893399,22.522148025017593
892,2.0,114.05045209277603,22.521863777002302
893,0.0,114.05032960128482,22.52792274383448
894,0.0,114.05034405622426,22.52808385896399
895,0.0,114.05033241954261,22.529234021441585
896,2.0,114.05052677037607,22.520922074031727
897,2.0,114.05067873674882,22.520328947196084
898,2.0,114.05067909172116,22.520475143661766
899,1.0,114.05067324397628,22.522415109566637
900,1.0,114.05067321248266,22.52290071643572
901,2.0,114.0507544783286,22.521746919854305
902,1.0,114.05073697516514,22.522703675224264
903,2.0,114.05078326610526,22.520978713114026
904,0.0,114.05067629508541,22.526434828219326
905,0.0,114.05063790729837,22.528487734291573
906,1.0,114.05075065432925,22.523863698864385
907,0.0,114.05074128089589,22.52492278319119
908,0.0,114.05075461857717,22.5268622272666
909,0.0,114.05075327849929,22.52748896000367
910,0.0,114.05072167503862,22.52960710766403
911,1.0,114.05094108250223,22.523128159987763
912,0.0,114.05087569285813,22.526967983450806
913,0.0,114.05087652717397,22.527176569863748
914,0.0,114.05087651329977,22.527384678902276
915,0.0,114.05089596425422,22.528079266248263
916,0.0,114.05090826256406,22.527914801663098
917,0.0,114.05099977449932,22.526864179053664
918,0.0,114.05099973401124,22.527488506928677
919,2.0,114.05132274074181,22.517531716667023
920,2.0,114.05137282296427,22.516644300731794
921,2.0,114.05139695249333,22.516085841151057
922,2.0,114.0514237239724,22.516368253747128
923,2.0,114.05145815888874,22.51580513604534
924,2.0,114.0515409757391,22.517182373371423
925,2.0,114.0516090468135,22.5155486153603
926,2.0,114.05148572007543,22.52205574655896
927,1.0,114.0515003090616,22.522782719981297
928,2.0,114.0515787242882,22.522160738475968
929,0.0,114.0515679367469,22.523265761219896
930,2.0,114.05190860809881,22.516155404070485
931,2.0,114.05182267956894,22.521964000656187
932,2.0,114.0520139707781,22.516765206048024
933,0.0,114.05186640639859,22.52375552512874
934,2.0,114.0520305169716,22.516484472270726
935,2.0,114.05192816411095,22.522356942247377
936,0.0,114.05192947222893,22.524113579736238
937,2.0,114.05208594595294,22.51757557738349
938,0.0,114.0519317135241,22.525269986449178
939,0.0,114.05199125429637,22.522630737601194
940,2.0,114.05214122113011,22.515654788791313
941,2.0,114.05212975107467,22.516198645541603
942,0.0,114.051980491491,22.52336412130215
943,0.0,114.05193748949898,22.525475069905095
944,2.0,114.05212205566059,22.51706579139779
945,2.0,114.05217390052569,22.51532707871798
946,2.0,114.05216841188648,22.515902177289046
947,2.0,114.05217495776616,22.51623619829009
948,2.0,114.05219350366734,22.51599025100044
949,2.0,114.05220422800063,22.515858086233518
950,0.0,114.05202325673184,22.524870398365014
951,0.0,114.05206595936872,22.52434744199667
952,0.0,114.05202721066496,22.526319971536953
953,0.0,114.05202328880934,22.526544846291486
954,0.0,114.05205272832852,22.52547407653447
955,0.0,114.05206050575882,22.525303534607403
956,0.0,114.05202118055264,22.527189209833267
957,0.0,114.05202477921115,22.52731014152694
958,0.0,114.05203816028114,22.527773104307034
959,2.0,114.05215991317219,22.522212642212057
960,0.0,114.05214661324958,22.522972365592285
961,0.0,114.05213849712639,22.52359249166118
962,0.0,114.05203474733095,22.528657913943707
963,0.0,114.05217665160369,22.52275804915852
964,2.0,114.05230483173109,22.51682346744747
965,2.0,114.05230098160372,22.517159051018545
966,0.0,114.05205027948735,22.529389295193383
967,2.0,114.05230422088103,22.517577947943973
968,2.0,114.05220380166729,22.522418935633564
969,2.0,114.05233665931124,22.51654629867006
970,2.0,114.0523496739053,22.516266919871512
971,0.0,114.05215443515051,22.525475652659594
972,0.0,114.05215717049893,22.52541521545547
973,0.0,114.05216254200099,22.52521204829464
974,2.0,114.05223032948537,22.5222108813774
975,0.0,114.05222974411181,22.522968463033774
976,0.0,114.05224256363843,22.52260514591795
977,2.0,114.05236667699664,22.517060316102086
978,0.0,114.05225092225511,22.52276167361881
979,2.0,114.05239711039734,22.51598162983044
980,0.0,114.05220361300276,22.525319334600432
981,0.0,114.05215344566788,22.527770502313864
982,0.0,114.05215341200265,22.528282513514046
983,2.0,114.052427319944,22.515707300891773
984,0.0,114.05214980466909,22.528830864849446
985,0.0,114.05214602997455,22.52989816541774
986,0.0,114.05229125674776,22.52333383356231
987,2.0,114.05246518983269,22.5153803149539
988,2.0,114.05236237658376,22.521035539812992
989,0.0,114.052217730331,22.527942159135108
990,0.0,114.0522248966701,22.5276052092377
991,0.0,114.05222778125001,22.528044875653798
992,0.0,114.05218083863576,22.530265365323856
993,0.0,114.05222433608934,22.528553870336022
994,0.0,114.05218361602022,22.530712003993713
995,0.0,114.05236878654205,22.52300081398019
996,2.0,114.05238572844775,22.522264812600888
997,0.0,114.05239695783165,22.522427318269095
998,0.0,114.05234574749781,22.525277973915422
999,0.0,114.05229810280554,22.527771062431114
1000,0.0,114.05229352085696,22.528283657889318
1001,0.0,114.05235788063388,22.525476835368167
1002,0.0,114.05232075787868,22.527297826805476
1003,0.0,114.05229087456817,22.52882922503919
1004,0.0,114.05227190625297,22.53069384568672
1005,0.0,114.05235153453708,22.52718180190911
1006,0.0,114.05245204250001,22.52265469035846
1007,0.0,114.05230937763788,22.529388832135506
1008,0.0,114.05229886910918,22.529900752170857
1009,0.0,114.05241849806887,22.52452235280467
1010,0.0,114.05246797370683,22.524874560751222
1011,0.0,114.0524063059295,22.52818129779185
1012,2.0,114.05265541985989,22.516970335045798
1013,0.0,114.05242938434999,22.52777555521274
1014,0.0,114.05243034942762,22.529100177728505
1015,0.0,114.05256337576537,22.523598322478325
1016,0.0,114.05243269237262,22.53011574239767
1017,2.0,114.05272410833136,22.517259400809333
1018,0.0,114.05244578759137,22.530369651223996
1019,0.0,114.05244526593938,22.530726046731086
1020,0.0,114.0525697364992,22.525478896903863
1021,0.0,114.05258046612842,22.52530897354287
1022,2.0,114.05276751420612,22.517588614890382
1023,0.0,114.05267423932077,22.522465690866955
1024,0.0,114.05268775625878,22.52331330935785
1025,0.0,114.0527038782888,22.52257991688077
1026,0.0,114.05270028599894,22.522893750809228
1027,2.0,114.05284328163107,22.51618449395926
1028,0.0,114.05263470171828,22.52638477399846
1029,0.0,114.05265725666477,22.525417629671644
1030,0.0,114.05271592165798,22.522774138381163
1031,0.0,114.05264681330709,22.526230775385383
1032,0.0,114.05269297349875,22.52547867890593
1033,0.0,114.05275331861787,22.523134938423855
1034,0.0,114.05271116120134,22.52525240473639
1035,0.0,114.05276045532098,22.52299833826837
1036,0.0,114.05269087084885,22.52690430404784
1037,0.0,114.05269011640306,22.52756584434777
1038,0.0,114.05269821750052,22.527237700752224
1039,0.0,114.05270157409046,22.527102484652875
1040,0.0,114.05269557135195,22.527385253514854
1041,0.0,114.05277195952038,22.524241857280206
1042,2.0,114.05298505578915,22.515523218078076
1043,2.0,114.05297894644309,22.515886448137646
1044,0.0,114.05272496297154,22.527926393851256
1045,0.0,114.05273033399268,22.52773314112403
1046,0.0,114.05271836726763,22.528359503528794
1047,0.0,114.05272751348143,22.52814487278679
1048,0.0,114.05273138975367,22.527973619719177
1049,2.0,114.05288644199106,22.52086839430587
1050,0.0,114.05287429532744,22.522772402843145
1051,0.0,114.0528268354949,22.52689062472513
1052,0.0,114.05291282199804,22.522951186193254
1053,0.0,114.05283683428993,22.52708621414155
1054,0.0,114.05282739911961,22.52756708932974
1055,0.0,114.0528321599994,22.52740593370323
1056,0.0,114.0528375289971,22.527237455022174
1057,0.0,114.0528114803469,22.529237397074905
1058,2.0,114.0530361892376,22.520978798606738
1059,0.0,114.05289396012533,22.527813761073848
1060,0.0,114.05292050617119,22.527940701026186
1061,0.0,114.05292158368084,22.527993070667574
1062,2.0,114.05319730556221,22.51530792703266
1063,0.0,114.0529732093505,22.526794479477573
1064,2.0,114.05309512448308,22.5210579792346
1065,0.0,114.0529732876512,22.52695808546755
1066,0.0,114.05296308960342,22.527514143311933
1067,0.0,114.05301981593905,22.524931523099212
1068,0.0,114.05297428853012,22.52709258656162
1069,0.0,114.05297148299567,22.527247129471924
1070,0.0,114.05297147374931,22.527390823873688
1071,0.0,114.05298510192868,22.52761939967221
1072,0.0,114.05300360078489,22.527727705186862
1073,0.0,114.05302805667809,22.527832343576534
1074,0.0,114.05303571403607,22.528287558068474
1075,0.0,114.05304399400774,22.52793035422198
1076,2.0,114.05329263771515,22.51621768723085
1077,0.0,114.0530498648984,22.527982976509247
1078,0.0,114.05309475802382,22.52668699931012
1079,0.0,114.05307859250408,22.528089285124686
1080,2.0,114.05331015508582,22.517286423750978
1081,0.0,114.05309470478626,22.527509527141707
1082,0.0,114.05311613099879,22.52761354385444
1083,0.0,114.0531483340062,22.526786005539957
1084,0.0,114.05315906900609,22.52650355155834
1085,0.0,114.05313624646371,22.527725380694832
1086,0.0,114.05315367698354,22.527018880952483
1087,0.0,114.05318708257695,22.525471618940493
1088,0.0,114.05318961033645,22.52535444644122
1089,2.0,114.05341015464451,22.515644077483238
1090,0.0,114.05313581410944,22.528726719510814
1091,0.0,114.05315691059863,22.527832944207482
1092,0.0,114.05324607093284,22.523858045417622
1093,0.0,114.05318959433131,22.527935015701427
1094,0.0,114.05321197816407,22.526883250394143
1095,0.0,114.05321744347856,22.527165566082846
1096,0.0,114.0531689420711,22.529849957879595
1097,0.0,114.05325372078748,22.526667452055438
1098,0.0,114.05322831634096,22.528149559126096
1099,2.0,114.05340933704268,22.521075515565478
1100,0.0,114.05323954977932,22.529227847446695
1101,0.0,114.05329254739144,22.526982198719477
1102,0.0,114.0533018329164,22.527261755972287
1103,2.0,114.05352819912419,22.516948296711792
1104,0.0,114.05333053399826,22.526493342343834
1105,0.0,114.05344334627883,22.52205832673218
1106,0.0,114.0533620215198,22.527096107330202
1107,2.0,114.05357107589263,22.517712341260633
1108,0.0,114.05336797477395,22.52752391512172
1109,0.0,114.05347061339909,22.522822279780016
1110,0.0,114.05341089850732,22.526641852791467
1111,0.0,114.0534484535848,22.524932050702674
1112,0.0,114.05341088143783,22.526899512770758
1113,0.0,114.05343765250235,22.527216585457804
1114,0.0,114.05342696927447,22.527852623489967
1115,0.0,114.05343583886834,22.527646811246736
1116,2.0,114.05370297409006,22.515306299313266
1117,2.0,114.05358807851779,22.521171091507494
1118,0.0,114.05349128981263,22.526384052707346
1119,0.0,114.05345758242777,22.5279773876349
1120,0.0,114.05349349334175,22.527488031202996
1121,0.0,114.05348273195574,22.528073046151356
1122,0.0,114.05352254574188,22.528180481245524
1123,0.0,114.05356604363025,22.52711382139538
1124,0.0,114.05358236982806,22.526562275321698
1125,0.0,114.05360374600782,22.52743927147648
1126,0.0,114.05361986532347,22.52676041061892
1127,0.0,114.05363144597024,22.52756041060091
1128,0.0,114.05365200583225,22.526909004896325
1129,2.0,114.05388157006668,22.51616787213282
1130,0.0,114.05371599232838,22.52424897520272
1131,2.0,114.05383633076885,22.52012156989491
1132,0.0,114.05367550379395,22.527871352976216
1133,0.0,114.05377546292674,22.523618630511574
1134,0.0,114.05378441675592,22.523302508134535
1135,0.0,114.05372303755401,22.52801751508405
1136,0.0,114.05373993727405,22.527486855174367
1137,0.0,114.05375206266054,22.52705345745013
1138,2.0,114.05396431741798,22.51738586695626
1139,0.0,114.05373509770389,22.528627233892514
1140,2.0,114.05396093417102,22.519934385928646
1141,0.0,114.05379465836211,22.52826490527946
1142,0.0,114.05386109000015,22.525248709603204
1143,0.0,114.0538148617114,22.52770075012248
1144,0.0,114.05388023015973,22.52536343596804
1145,2.0,114.05408749657448,22.516745575251335
1146,0.0,114.05387166850704,22.527379349640462
1147,0.0,114.05394748804952,22.5254786473101
1148,0.0,114.05395816617053,22.525116920258185
1149,0.0,114.05391452952101,22.527478375485888
1150,0.0,114.05397591434694,22.52523286072645
1151,0.0,114.05398968600431,22.525342634972045
1152,0.0,114.05392546718446,22.528560422625162
1153,0.0,114.05389888685686,22.53007398164117
1154,0.0,114.05390804825788,22.52979508463264
1155,0.0,114.05395803828208,22.5275992469505
1156,0.0,114.05406207549306,22.522713758256586
1157,0.0,114.05394662079766,22.528394986896785
1158,2.0,114.05410786207626,22.520882793150523
1159,0.0,114.05391970149543,22.530337348922384
1160,0.0,114.05409883013088,22.522366986277056
1161,0.0,114.05411666793823,22.522001709910317
1162,0.0,114.0540647195053,22.525109618324503
1163,2.0,114.05423696452928,22.517875941270425
1164,0.0,114.05408102673302,22.525466119032068
1165,0.0,114.0539731921074,22.530770664961516
1166,0.0,114.0540968503351,22.52541182227853
1167,0.0,114.05410222178926,22.52521361064452
1168,0.0,114.0540471152497,22.527847353210614
1169,0.0,114.05411296199414,22.524851871873363
1170,2.0,114.05427431511855,22.51776091421818
1171,0.0,114.05406453333391,22.527965355842372
1172,0.0,114.05408964791432,22.527136381978387
1173,0.0,114.05405894570754,22.528673040334436
1174,0.0,114.05404990829165,22.53016889645741
1175,2.0,114.05436343625266,22.51652654233674
1176,0.0,114.05419335000053,22.524683261651735
1177,0.0,114.05418718972474,22.52506759418406
1178,0.0,114.05420863310508,22.525181599552337
1179,0.0,114.05416457305924,22.527733481517597
1180,0.0,114.05410723204004,22.53056495051071
1181,0.0,114.05423622876143,22.52451967053645
1182,0.0,114.05422203920541,22.525399048362356
1183,0.0,114.05416095230589,22.528478852978644
1184,0.0,114.05427868975953,22.522944093600373
1185,0.0,114.05422831866781,22.525456588684783
1186,0.0,114.0542770500906,22.524374528151167
1187,0.0,114.05428443299377,22.524861489569787
1188,0.0,114.05427904654567,22.525292590023707
1189,0.0,114.0541653092745,22.5307445178881
1190,0.0,114.05429600277506,22.525046968243927
1191,2.0,114.05447814401583,22.51715180424625
1192,0.0,114.05427889779821,22.527576851578655
1193,0.0,114.05420901749861,22.53095620811178
1194,0.0,114.05434334176303,22.52539158157883
1195,2.0,114.05451530940314,22.51778667952117
1196,0.0,114.05435518339186,22.5254482403499
1197,0.0,114.0543719659134,22.52469549106131
1198,0.0,114.05431914216219,22.527701895814488
1199,0.0,114.05427168499,22.53056776829047
1200,0.0,114.05428946123918,22.52993537314115
1201,0.0,114.05440751275508,22.52452163940385
1202,0.0,114.05441067296238,22.525060196416913
1203,2.0,114.05459097279875,22.516563696006315
1204,0.0,114.05431331268336,22.530088086447353
1205,0.0,114.05430956936236,22.530699093572643
1206,0.0,114.05444521973452,22.52438057251115
1207,0.0,114.05443072905673,22.525155460621868
1208,0.0,114.05439117094677,22.5271413870757
1209,2.0,114.0546057427682,22.51755893179114
1210,0.0,114.05432945431156,22.530860840227962
1211,0.0,114.05448997960153,22.52334983756264
1212,0.0,114.05434642103171,22.530224144585123
1213,0.0,114.05445820784222,22.52526192773021
1214,0.0,114.0545149794987,22.522854272956874
1215,0.0,114.0544182207121,22.527551839706508
1216,2.0,114.05460170079647,22.519015076335
1217,0.0,114.05447648256903,22.52537196324757
1218,0.0,114.0543728836701,22.53035718689699
1219,0.0,114.05447945789882,22.525436344712645
1220,0.0,114.05450413197204,22.524866071494078
1221,0.0,114.05450408924268,22.525520140168087
1222,0.0,114.054411010432,22.53054019590972
1223,0.0,114.05441802966752,22.53048844664004
1224,0.0,114.05454698549539,22.52509393223288
1225,0.0,114.05457791623225,22.523641944457868
1226,0.0,114.05443587869603,22.530680003350362
1227,0.0,114.05446093600774,22.52990535267657
1228,0.0,114.05458213576851,22.52469712011782
1229,0.0,114.05445487153449,22.530824770147728
1230,0.0,114.05460574458309,22.523954006382706
1231,0.0,114.0545791270094,22.525242529927265
1232,0.0,114.05448341095762,22.53005638932365
1233,0.0,114.05453335365799,22.52775890369075
1234,0.0,114.05460045692148,22.52535898544446
1235,0.0,114.05448447209179,22.53096924409222
1236,0.0,114.05462458477183,22.524534247241125
1237,0.0,114.05450625018689,22.53020179977339
1238,0.0,114.05471346851418,22.521582007321115
1239,0.0,114.05463202542485,22.525517704389454
1240,2.0,114.05477113367775,22.519235659000596
1241,0.0,114.05453592801474,22.53032638849737
1242,0.0,114.05466491973907,22.52439506601003
1243,0.0,114.05471602861293,22.523041981556375
1244,0.0,114.0545609245966,22.530482258696058
1245,0.0,114.05456409702798,22.53053150813325
1246,0.0,114.054729830369,22.523876662658335
1247,0.0,114.05459640472587,22.53066516169412
1248,0.0,114.05472662653875,22.524880094905935
1249,2.0,114.05488580674759,22.51754640783824
1250,0.0,114.05461627501384,22.530811826797308
1251,0.0,114.05464311900668,22.530023961124837
1252,2.0,114.05491411638309,22.517258506668878
1253,0.0,114.05480622426299,22.522415405806598
1254,0.0,114.05467779612084,22.52868625514567
1255,0.0,114.05463770099796,22.53094061605212
1256,2.0,114.05493690266894,22.517016230567314
1257,0.0,114.05477204928368,22.525044001794313
1258,0.0,114.0546806555319,22.529617598510256
